2012-09-12 22:59:40 Debug: Notice (8): Undefined index:  rol_id in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 141]
2012-09-12 22:59:42 Debug: Notice (8): Undefined index:  rol_id in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 141]
2012-09-12 22:59:43 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-12 23:22:55 Debug: Producto 3 almacenada en, Productos por->super               
2012-09-13 10:25:28 Debug: Datos almacenados en la tabla Ingreso, Usuario->super               
2012-09-13 10:25:28 Debug: Ingreso, Usuario->super               
2012-09-13 10:25:31 Debug: Notice (8): Undefined index:  rol_id in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 141]
2012-09-13 10:25:34 Debug: Notice (8): Undefined index:  rol_id in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 141]
2012-09-13 10:25:47 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-13 10:49:12 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-13 10:49:12 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-13 11:14:04 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-13 11:14:04 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-13 11:14:36 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-13 11:14:36 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-13 21:06:00 Debug: Notice (8): Undefined index:  rol_id in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 141]
2012-09-13 21:06:01 Debug: Notice (8): Undefined index:  rol_id in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 141]
2012-09-13 21:06:03 Debug: Notice (8): Undefined index:  rol_id in [C:\xampp\htdocs\italica\app\controllers\rols_controller.php, line 18]
2012-09-13 21:06:05 Debug: Notice (8): Undefined index:  query in [C:\xampp\htdocs\italica\app\controllers\rols_controller.php, line 91]
2012-09-13 22:18:40 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-13 22:18:40 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-13 22:20:24 Debug: Notice (8): Undefined index:  file in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 77]
2012-09-13 22:20:25 Debug: Notice (8): Undefined variable: info in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 128]
2012-09-13 22:21:09 Debug: Datos almacenados en la tabla Ingreso, Usuario->super               
2012-09-13 22:21:09 Debug: Ingreso, Usuario->super               
2012-09-13 22:21:29 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-13 22:21:29 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-13 22:22:32 Debug: Notice (8): Undefined index:  file in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 77]
2012-09-13 22:22:32 Debug: Notice (8): Undefined variable: info in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 128]
2012-09-13 22:23:17 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-13 22:23:17 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-13 22:23:56 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-13 22:23:56 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-13 22:24:17 Debug: Notice (8): Undefined index:  photo-path in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 72]
2012-09-13 22:24:17 Debug: Notice (8): Undefined variable: info in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 128]
2012-09-13 22:24:50 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-13 22:24:50 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-13 22:25:09 Debug: Notice (8): Undefined index:  photo-path in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 72]
2012-09-13 22:25:09 Debug: Notice (8): Undefined variable: info in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 128]
2012-09-13 22:27:19 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-13 22:27:19 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-13 22:27:49 Debug: Notice (8): Undefined index:  photo-path in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 72]
2012-09-13 22:27:49 Debug: Producto 6 almacenada en, Productos por->super               
2012-09-13 22:28:07 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-13 22:28:07 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-13 22:29:16 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-13 22:29:16 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-13 22:29:46 Debug: Notice (8): Undefined index:  photo-path in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 72]
2012-09-13 22:29:46 Debug: Producto 6 almacenada en, Productos por->super               
2012-09-13 22:30:53 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-13 22:30:53 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-13 22:32:15 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-13 22:32:15 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-13 22:32:32 Debug: Notice (8): Undefined index:  photo-path in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 72]
2012-09-13 22:32:32 Debug: Producto 6 almacenada en, Productos por->super               
2012-09-14 13:20:50 Debug: Datos almacenados en la tabla Ingreso, Usuario->super               
2012-09-14 13:20:51 Debug: Ingreso, Usuario->super               
2012-09-14 13:20:54 Debug: Notice (8): Undefined index:  rol_id in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 141]
2012-09-14 13:20:56 Debug: Notice (8): Undefined index:  rol_id in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 141]
2012-09-14 13:20:58 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-14 13:21:23 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-14 13:21:23 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-14 13:22:22 Debug: Datos almacenados en la tabla Ingreso, Usuario->super               
2012-09-14 13:22:22 Debug: Ingreso, Usuario->super               
2012-09-14 14:58:19 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-14 14:58:19 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-14 15:05:15 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-14 15:05:15 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-14 15:06:41 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-14 15:06:41 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-14 15:07:05 Debug: Notice (8): Undefined index:  photo-path in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 73]
2012-09-14 15:07:06 Debug: Producto 7 almacenada en, Productos por->super               
2012-09-14 15:07:57 Debug: Notice (8): Undefined index:  photo-path in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 73]
2012-09-14 15:07:57 Debug: Producto 7 almacenada en, Productos por->super               
2012-09-14 15:10:02 Debug: Notice (8): Undefined index:  photo-path in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 73]
2012-09-14 15:10:02 Debug: Producto 8 almacenada en, Productos por->super               
2012-09-14 15:10:55 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-14 15:10:55 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-14 15:13:15 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-14 15:13:15 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-14 15:16:28 Debug: Notice (8): Undefined index:  photo-path in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 73]
2012-09-14 15:16:28 Debug: Producto 2 almacenada en, Productos por->super               
2012-09-14 15:19:41 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-14 15:19:41 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-14 15:20:16 Debug: Notice (8): Undefined index:  photo-path in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 73]
2012-09-14 15:20:16 Debug: Producto 6 almacenada en, Productos por->super               
2012-09-14 15:22:08 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-14 15:22:08 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-14 16:14:55 Debug: Notice (8): Undefined index:  rol_id in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 141]
2012-09-14 16:14:59 Debug: Notice (8): Undefined index:  rol_id in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 141]
2012-09-14 16:15:04 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 14:27:06 Debug: Datos almacenados en la tabla Ingreso, Usuario->super               
2012-09-17 14:27:06 Debug: Ingreso, Usuario->super               
2012-09-17 14:33:18 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 14:33:18 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 14:41:33 Debug: Notice (8): Undefined index:  file in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 78]
2012-09-17 14:41:33 Debug: Producto 3 almacenada en, Productos por->super               
2012-09-17 14:43:20 Debug: Datos almacenados en la tabla Ingreso, Usuario->super               
2012-09-17 14:43:20 Debug: Ingreso, Usuario->super               
2012-09-17 14:43:32 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 14:43:32 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 14:44:37 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 14:44:37 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 14:51:37 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 14:51:37 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 14:51:54 Debug: Notice (8): Undefined index:  rol_id in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 141]
2012-09-17 14:51:56 Debug: Notice (8): Undefined index:  rol_id in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 141]
2012-09-17 14:54:44 Debug: Notice (8): Undefined index:  rol_id in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 141]
2012-09-17 14:54:46 Debug: Notice (8): Undefined index:  rol_id in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 141]
2012-09-17 14:54:55 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 14:54:55 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 14:55:37 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 14:55:37 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 14:56:04 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 14:56:04 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 14:56:32 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 14:56:32 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 14:56:56 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 14:56:56 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 14:57:30 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 14:57:30 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 14:59:05 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 14:59:05 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 14:59:43 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 14:59:43 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 15:00:14 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 15:00:14 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 15:04:50 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 15:04:50 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 15:14:07 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 15:14:07 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 15:17:36 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 15:17:36 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 15:18:25 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 15:18:25 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 15:19:37 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 15:19:37 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 15:20:17 Debug: Producto 2 almacenada en, Productos por->super               
2012-09-17 15:20:17 Debug: Producto 2 almacenada en, Productos por->super               
2012-09-17 15:20:17 Debug: Producto 2 almacenada en, Productos por->super               
2012-09-17 15:22:30 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 15:22:30 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 15:23:07 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 15:23:07 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 15:23:28 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 15:23:28 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 15:24:03 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 15:24:03 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 15:25:16 Debug: Producto 2 almacenada en, Productos por->super               
2012-09-17 15:25:16 Debug: Producto 2 almacenada en, Productos por->super               
2012-09-17 15:25:16 Debug: Producto 2 almacenada en, Productos por->super               
2012-09-17 17:01:18 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 17:01:18 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 17:14:26 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 17:14:26 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 17:15:16 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 17:15:16 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 17:16:09 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 17:16:09 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 17:18:37 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 17:18:37 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 17:20:35 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 17:20:35 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 17:21:45 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 17:21:45 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 17:23:33 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 17:23:33 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 17:24:10 Debug: Producto 2 almacenada en, Productos por->super               
2012-09-17 17:24:10 Debug: Producto 2 almacenada en, Productos por->super               
2012-09-17 17:24:10 Debug: Producto 2 almacenada en, Productos por->super               
2012-09-17 17:29:15 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 17:29:15 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 17:29:30 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 17:29:31 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 17:31:20 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 17:31:20 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 17:31:47 Debug: Producto 2 almacenada en, Productos por->super               
2012-09-17 17:31:47 Debug: Producto 2 almacenada en, Productos por->super               
2012-09-17 17:31:47 Debug: Producto 2 almacenada en, Productos por->super               
2012-09-17 17:32:08 Debug: Producto 2 almacenada en, Productos por->super               
2012-09-17 17:32:08 Debug: Producto 2 almacenada en, Productos por->super               
2012-09-17 17:32:08 Debug: Producto 2 almacenada en, Productos por->super               
2012-09-17 17:38:21 Debug: Producto 3 almacenada en, Productos por->super               
2012-09-17 17:38:21 Debug: Producto 3 almacenada en, Productos por->super               
2012-09-17 17:38:21 Debug: Producto 3 almacenada en, Productos por->super               
2012-09-17 17:39:51 Debug: Notice (8): Undefined index:  opcionId in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 17:39:51 Debug: Notice (8): Undefined property: ProductosController::$Articulo in [C:\xampp\htdocs\italica\app\controllers\productos_controller.php, line 23]
2012-09-17 17:40:41 Debug: Producto 2 almacenada en, Productos por->super               
2012-09-17 17:40:41 Debug: Producto 2 almacenada en, Productos por->super               
2012-09-17 17:40:41 Debug: Producto 2 almacenada en, Productos por->super               
2012-09-17 17:41:06 Debug: Producto 3 almacenada en, Productos por->super               
2012-09-17 17:41:06 Debug: Producto 3 almacenada en, Productos por->super               
2012-09-17 17:41:06 Debug: Producto 3 almacenada en, Productos por->super               
2012-09-17 17:43:15 Debug: Notice (8): Undefined index:  rol_id in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 141]
2012-09-17 17:43:16 Debug: Notice (8): Undefined index:  rol_id in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 141]
2012-09-17 17:43:23 Debug: Notice (8): Undefined index:  rol_id in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 141]
2012-09-17 17:51:16 Debug: Notice (8): Undefined index:  login in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 103]
2012-09-17 17:51:16 Debug: Salida->Cierre de sesion, Usuario->
2012-09-17 17:51:16 Debug: Notice (8): Undefined index:  ingreso_id in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 104]
2012-09-17 19:29:55 Debug: Datos almacenados en la tabla Ingreso, Usuario->super               
2012-09-17 19:29:55 Debug: Ingreso, Usuario->super               
2012-09-17 19:43:51 Debug: Datos almacenados en la tabla Ingreso, Usuario->super               
2012-09-17 19:43:51 Debug: Ingreso, Usuario->super               
2012-09-17 19:44:03 Debug: Notice (8): Undefined index:  rol_id in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 153]
2012-09-17 19:44:05 Debug: Notice (8): Undefined index:  rol_id in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 153]
2012-09-17 19:44:07 Debug: Notice (8): Undefined index:  rol_id in [C:\xampp\htdocs\italica\app\controllers\usuarios_controller.php, line 21]
2012-09-17 19:45:59 Debug: Notice (8): Undefined index:  login in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 115]
2012-09-17 19:45:59 Debug: Salida->Cierre de sesion, Usuario->
2012-09-17 19:45:59 Debug: Notice (8): Undefined index:  ingreso_id in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 116]
2012-09-17 19:46:13 Debug: Datos almacenados en la tabla Ingreso, Usuario->super               
2012-09-17 19:46:13 Debug: Ingreso, Usuario->super               
2012-09-17 19:46:18 Debug: Notice (8): Undefined index:  login in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 115]
2012-09-17 19:46:18 Debug: Salida->Cierre de sesion, Usuario->
2012-09-17 19:46:18 Debug: Notice (8): Undefined index:  ingreso_id in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 116]
2012-09-17 19:46:38 Debug: Notice (8): Undefined index:  Usuario in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 94]
2012-09-17 19:46:38 Debug: Datos almacenados en la tabla Ingreso, Usuario->
2012-09-17 19:46:38 Debug: Notice (8): Undefined index:  Usuario in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 98]
2012-09-17 19:48:55 Debug: Datos almacenados en la tabla Ingreso, Usuario->admin               
2012-09-17 19:48:55 Debug: Ingreso, Usuario->admin               
2012-09-17 19:49:03 Debug: Notice (8): Undefined index:  rol_id in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 157]
2012-09-17 19:49:04 Debug: Notice (8): Undefined index:  rol_id in [C:\xampp\htdocs\italica\app\controllers\sistemas_controller.php, line 157]
